FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
0,2958.151456,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.00825524,-0.022447133,-0.045037949,-0.044751495,0.00408909,0.011118797,0.022308766,0.022166876,0.190837496,0.310757648,0.501595144,0.055410971,0.447822286,0.877473614,0.686636118,0.290356834,2.346615816,4.598014716,0.020378143,0.144314634,0.158010158,0.164692777,0.322702935,0.252519833,0.183295209,0.367763691,0.090439109,0.730913889,0.419438153,0.686636118,0.217821798,0.011118797,0.993639714,2.719137381
0,9466.864078,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,-0.002296081,-0.002421896,-0.004434,-0.005337042,-0.00063708,-0.000671989,-0.001230275,-0.001480837,0.453789861,0,0.453789861,0.011066469,0.32546571,0.770088314,0.316298453,0.02438677,0.717216796,1.697015248,0.010491578,0.298066534,0.42152493,0.308558111,0.730083042,0.299867083,0.517835101,0.948051059,0.076767763,2.257745824,-0.890180769,0.316298453,0,0.004275113,1.203663161,1.054795509
0,7043.500971,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.008257494,0.015508263,0.088945978,0.018783232,0.022858341,0.042929873,0.246219679,0.05199562,0.784877,0.040767024,0.825644024,0.061911097,0.636416973,0.997349522,0.212472522,0.078879999,0.810849309,1.27070805,0.032965039,0.305900069,0.19218131,0.338865109,0.531046419,0.113132628,0.09283718,0.532457686,0.403583006,4.148643585,-0.967773902,0.212472522,0.027090347,0.070135557,0.211175726,1.878083511
0,3748.798058,PEQUE¥A,POR MENOR,ANTIOQUIA,OTRAS,-0.000120951,-0.00034558,-0.033703995,-0.00034916,-0.056944987,-0.162703255,-15.8682346,-0.164388799,0.955441831,0.034304776,0.989746606,3.53E-05,0.31188196,0.362419426,-0.593022405,3.70E-05,0.326426947,0.379321288,1.24E-05,0.107698713,0.017687755,0.109156478,0.126844233,-0.207553643,0.003588615,0.34999292,0.000128671,1.121311271,-2.359891696,-0.593022405,0.119988013,-0.160990993,0.010359615,2.857200658
0,5488.048544,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.005708403,-0.011339978,-0.031728985,-0.017647059,0.077060859,0.153084572,0.428326935,0.238227303,0.495301161,0.147297611,0.642598773,0.047635441,0.821712306,0.972667803,0.477366642,0.096174701,1.659015505,1.963790678,0.023979085,0.388224463,0.075989109,0.413639696,0.489628805,0.240300396,0.179911307,0.503387491,0.101966436,1.758923061,0.698702071,0.477366642,0,0.235887602,0.556180999,1.986541217
1,4438.260194,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.002507036,-0.001899636,0.017119385,-0.001709899,-0.156991392,-0.11895583,1.072021424,-0.10707442,1.110964042,0,1.110964042,0.02486642,0.05509481,0.089037567,-1.021926475,0.022382741,0.049591893,0.080144418,0.03281734,0.039893774,0.044795792,0.072711114,0.117506906,-1.348682612,-0.146444267,1.319745251,0.073920864,0.163781354,-3.138801878,-1.021926475,0,-0.11895583,-0.099880858,0.757721992
0,12514.1165,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.007816945,0.032006509,0.117634569,0.043970071,0.004805496,0.01967612,0.072316288,0.027030764,0.727915792,0,0.727915792,0.068626107,0.553244453,0.996963487,0.269047695,0.094277536,0.760039086,1.369613763,0.016760543,0.118231922,0.108369429,0.135118805,0.243488234,0.065709476,0.066451083,0.244229841,0.130825182,1.053689816,-0.333970354,0.269047695,0,0.039320943,0.373785281,4.094503751
0,7571.741748,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.000925302,0.001194722,0.002566205,0.002235465,0.05579021,0.072034616,0.15472686,0.134785193,0.52441455,0.010025584,0.534440133,0.094441542,0.476214598,0.947113861,0.422699312,0.180089476,0.908088074,1.806040397,0.073144187,0.292833331,0.364707558,0.36882424,0.733531798,0.327377097,0.36057224,0.774491672,0.290839742,1.455686941,-0.159286617,0.422699312,0.297775517,0.110994405,0.871116965,1.291169467
0,11687.01942,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,0.003084818,0.004751947,0.006540963,0.017373965,0.151184298,0.232888823,0.32056698,0.851483079,0.273509632,0,0.273509632,0.100504047,0.917804315,0.959977435,0.686467803,0.367460724,3.355656287,3.509848738,0.065244152,0.464876743,0.027377499,0.595810476,0.623187975,0.445633892,0.471615317,0.6491694,0.234829532,2.118217185,1.479156963,0.686467803,0,0.367058897,2.656178375,1.540429971
0,8490.442718,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.012375894,-0.014871339,-0.031885486,-0.027869742,0.073639033,0.088487428,0.189724987,0.165830511,0.533601612,0,0.533601612,0.0123571,0.492190514,0.953250772,0.41964916,0.023157914,0.922393229,1.786446574,0.01028355,0.396181286,0.383693283,0.40959981,0.793293093,0.349231063,0.388135662,0.832197693,0.050680774,2.003257451,-0.185228698,0.41964916,0.04017973,0.124831953,0.874057305,1.201637554
0,7092.551456,MEDIANA,POR MAYOR,VALLE,OTRAS,0.006459317,0.010598673,0.028962164,0.016715803,0.032522369,0.053363842,0.145823196,0.084163319,0.428391945,0.205659125,0.63405107,0.050255775,0.475804415,0.615802747,0.187410802,0.117312606,1.110675446,1.437475083,0.030628171,0.258453272,0.085321394,0.289976999,0.375298394,0.114216725,0.223026036,0.609445793,0.080331356,0.758200823,0.073437614,0.187410802,0,0.097870986,0.577160022,1.64083502
0,14111.52039,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.03731134,-0.066917096,-0.182887411,-0.105529543,0.018143069,0.032539209,0.088931112,0.051314957,0.634107699,0,0.634107699,0.096108811,0.677115145,0.900918299,0.2668106,0.151565438,1.067823567,1.420765431,0.053587928,0.322927132,0.124787178,0.377542884,0.502330062,0.14876708,0.20401262,0.557575601,0.615577534,4.325119853,0.263656102,0.2668106,0.256934831,0.074073462,0.577019174,1.793478764
0,3062.545631,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.044378815,-0.075188253,-0.28243021,-0.102466868,-0.019027584,-0.032237247,-0.121093017,-0.043933056,0.561168706,0.172612417,0.733781123,0.058707053,0.514358866,0.915981623,0.354812917,0.104615693,0.916585085,1.632274952,0.034651017,0.268942112,0.237052217,0.30359313,0.540645347,0.209423364,0.15713197,0.590236019,0.070217594,0.615207887,-0.055987725,0.354812917,0.20790794,-0.013788194,0.362804205,1.694237505
0,5361.256311,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.013745187,-0.06624273,-0.131563473,-0.133420461,0.012780602,0.061594069,0.122330852,0.124057524,0.496496037,0,0.496496037,0.057173344,0.28246047,0.995551259,0.499055222,0.115153677,0.568907804,2.005154492,0.011863314,0.046359271,0.147964407,0.058609782,0.20657419,0.103552607,0.104475708,0.207497291,0.121632152,0.596944351,-0.459315036,0.499055222,0.272283222,0.092377614,1.014114767,4.819340022
0,17803.78252,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.017703053,0.028463308,0.156673818,0.03478229,0.047627061,0.0765757,0.421504316,0.093575849,0.818327602,0,0.818327602,0.060702563,0.651323765,0.988996335,0.170668733,0.074178804,0.795920562,1.208557957,0.037754597,0.366884242,0.210019001,0.405097656,0.615116657,0.106149211,0.112993056,0.621960502,0.200302831,2.149200757,-0.551069672,0.170668733,0,0.127495648,0.222004485,1.607819141
0,2934.652427,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.001063924,0.00224571,0.003478484,0.006336659,0.0254699,0.053761393,0.083273495,0.151697062,0.3543997,0,0.3543997,0.018743497,0.36718575,0.965201137,0.610801437,0.052888017,1.036078049,2.723481809,0.008879885,0.138383172,0.283314678,0.17395725,0.457271928,0.289372173,0.305858419,0.473758174,0.020640498,0.342651319,-0.047616633,0.610801437,0.246983941,0.097753419,1.821672815,2.110781525
0,2659.256311,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.006031308,-0.004373917,-0.005925638,-0.016702902,-0.084555462,-0.061319792,-0.083074029,-0.23416506,0.261865677,0,0.261865677,0.004262591,0.138778838,0.252188179,-0.009677498,0.016277778,0.529961925,0.963044038,0.005877798,0.168358189,0.1563831,0.191365763,0.347748864,-0.013344555,1.017832688,1.378926107,0.006300347,0.201110247,-0.185941783,-0.009677498,0.11247577,-0.055441029,2.818751701,0.725202021
0,1724.613592,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.036552468,-0.026430496,-0.233495005,-0.029804184,0.000654459,0.000473229,0.004180646,0.000533633,0.458980041,0.427824836,0.886804877,0.004220745,0.168136384,0.99642005,0.53744001,0.009195923,0.366326135,2.170944185,0.005837146,0.226573249,1.145487872,0.232526847,1.378014718,0.743261081,0.156544969,1.382965666,0.01534308,0.611202515,-1.057262978,0.53744001,0.097376065,0.011729672,0.127643776,0.72308375
0,10370.29126,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.023083469,0.028722755,-0.042971422,0.017215591,-0.078317963,-0.097451024,0.145794129,-0.058409333,1.662771425,0.005643859,1.668415283,0.035419817,0.771365045,0.85319455,-0.809576874,0.021301675,0.463903236,0.513115957,0.028465662,0.575383248,0.065763498,0.619918976,0.685682474,-0.65062848,-0.537181871,0.803664854,0.15297645,3.331487761,-3.849940392,-0.809576874,0,-0.097451024,-0.400628842,1.244299779
0,19524.3165,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,0.057906155,0.083613518,0.123231833,0.26007787,0.04328611,0.062502923,0.092118475,0.194413863,0.321494165,0,0.321494165,0.141461314,0.383599818,0.719322779,0.397828613,0.440012072,1.193178164,2.237436497,0.097968378,0.16690945,0.232503383,0.265660278,0.498163661,0.275514365,0.469896076,0.692545372,0.784830439,2.123260967,0.339604363,0.397828613,0,0.095885135,2.110476358,1.443948715
0,5144.454369,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.083801133,-0.191126633,-0.457643299,-0.328188943,0.054697967,0.124750559,0.298709063,0.214212711,0.582367679,0,0.582367679,0.09284855,0.757742048,0.811995562,0.229627882,0.159432869,1.301140285,1.394300526,0.040710254,0.286753551,0.023787924,0.332238586,0.35602651,0.100682341,0.18311452,0.43845869,0.344708714,2.813186498,0.651093348,0.229627882,0.213044928,0.186194865,0.71712826,2.28071657
0,2647.067961,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.001969177,0.0023773,0.006717916,0.003679317,0.044851406,0.054147118,0.153012149,0.083802804,0.646125369,0,0.646125369,0.024235079,0.476990843,0.717343783,0.071218413,0.037508323,0.738232649,1.110223831,0.020074519,0.36942003,0.199090325,0.395103393,0.594193718,0.058991985,0.293123169,0.828324902,0.037236281,0.722474516,-0.270272657,0.071218413,0.14897777,0.054147118,0.547687257,1.20725575
0,12519.61748,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.052504762,-0.148340182,-0.530306778,-0.205949433,0.02425581,0.068529236,0.244987688,0.095143184,0.720274777,0,0.720274777,0.082676028,0.776047129,0.957324164,0.237049388,0.114784011,1.07743205,1.329109661,0.029263043,0.245417555,0.064162707,0.274680598,0.338843305,0.083903239,0.09900828,0.353948346,0.359522783,3.374697972,0.242530174,0.237049388,0,0.122866643,0.388359043,2.825271005
0,6747.980583,MEDIANA,POR MAYOR,SANTANDER,OTRAS,-0.035986208,-0.016685057,-0.05302626,-0.024345538,0.012126815,0.005622615,0.017869059,0.008204083,0.342099421,0.343244094,0.685343515,0.031496848,0.373878784,0.728375287,0.386275866,0.092069283,1.09289511,2.129133353,0.067932171,0.737904978,0.764575456,0.806379019,1.570954475,0.833116954,0.678648799,2.156792664,0.147398137,1.749308353,0.148360323,0.386275866,0.065469165,0.008370344,0.459122292,0.463651429
0,6107.285437,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.037178979,0.035049109,0.044629086,0.163279076,0.080372307,0.075768024,0.096477706,0.352971394,0.21465769,0,0.21465769,0.111086717,0.30531599,0.609907825,0.395250135,0.517506345,1.422338933,2.841304331,0.11783725,0.206032226,0.323101316,0.323869477,0.646970793,0.419268753,0.833066107,1.060768147,0.373499016,1.026542375,0.304813994,0.395250135,0.11722459,0.119368418,3.658579895,0.942713074
0,2094.141748,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.002014328,0.006660817,0.011456763,0.015911647,0.020093816,0.0664446,0.114286288,0.158725729,0.418612667,0,0.418612667,0.054340397,0.473990567,1,0.581387333,0.129810685,1.132289117,2.388843147,0.016433328,0.12690833,0.159072921,0.143341658,0.302414579,0.175820006,0.175820006,0.302414579,0.084832788,0.739964068,0.086452472,0.581387333,0.120964925,0.121873908,1.388843147,3.306718885
0,10239.68544,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.004926253,-0.002595013,-0.004359302,-0.006411903,0.017499256,0.009218123,0.015485308,0.022776649,0.217510653,0.187207487,0.404718141,0.008661386,0.208955803,0.539172039,0.321661386,0.039820513,0.960669284,2.478830491,0.016442372,0.344726802,0.626867161,0.39667199,1.023539152,0.610627032,1.130055428,1.898353545,0.038398047,0.892805261,-0.071472809,0.321661386,0.204388497,0.015836077,1.470855392,0.526772267
1,785.5281553,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.00935092,-0.013314113,-1.564092513,-0.01342842,0.008809551,0.012543296,1.473539788,0.012650986,0.991487644,0,0.991487644,0.003914149,0.17229263,1,0.008512356,0.003947754,0.173771838,1.008585439,0.00274903,0.118257495,0.581324878,0.121006525,0.702331402,0.005978495,0.005978495,0.702331402,0.004143544,0.182390115,-0.867205245,0.008512356,0.011265275,0.020862114,0.008585439,1.423829259
0,16427.01553,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.0006057,-0.00106526,-0.004229151,-0.001423925,0.028474603,0.050079029,0.198817062,0.066940279,0.748115035,0,0.748115035,0.003201007,0.228336557,0.718360782,-0.029754252,0.004278763,0.305215838,0.960227704,0.001820071,0.128010578,0.278624517,0.129830649,0.408455166,-0.01691807,0.143220117,0.568593353,0.030042984,2.143048232,-4.878370596,-0.029754252,0.127251904,0.083049971,0.336692826,1.758726152
0,6253.899029,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,-0.024171179,-0.06009716,-0.083288886,-0.215828069,0.045728064,0.113694364,0.157569459,0.408312726,0.101932013,0.176517218,0.27844923,0.169143677,0.643699067,0.835098171,0.733166158,1.659377391,6.314984376,8.192697758,0.068029871,0.190866974,0.076981041,0.258896845,0.335877886,0.29488066,0.290208931,0.402201679,0.847651293,3.225851275,2.715026373,0.733166158,0.069800968,0.174195145,2.591318958,2.486314834
0,17338.05049,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,-0.002991905,-0.057051885,-0.240514663,-0.074793454,0.002343585,0.044689229,0.188397189,0.058586351,0.762792487,0,0.762792487,0.024824827,0.54023815,0.938153193,0.175360707,0.032544666,0.708237377,1.22989307,0.001301859,0.026856708,0.02086739,0.028331074,0.049198464,0.009196235,0.012439595,0.052441824,0.027692306,0.598970814,-0.2519307,0.175360707,0,0.102987267,0.310972535,19.06874956
0,23627.55146,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.001236561,0.00219366,0.007065105,0.003181486,0.011387284,0.020201039,0.06506135,0.029297766,0.686240786,0.003267053,0.689507838,0.008089104,0.3114811,0.723394736,0.037153951,0.011787559,0.453894765,1.054141274,0.004559811,0.164238651,0.232194864,0.175581252,0.407776116,0.020943605,0.175023789,0.563697931,0.020652271,0.795241633,-0.956798034,0.037153951,0,0.033887774,0.450309836,1.773999771
0,6335.050485,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.022138951,0.084517775,0.163445106,0.175021966,0.012399006,0.047334509,0.091538068,0.098021734,0.245245529,0.237652571,0.4828981,0.099624915,0.598890578,0.961169448,0.715923919,0.406225203,2.442004061,3.919212929,0.026096181,0.130442084,0.094896892,0.156875985,0.251772877,0.187532204,0.135451905,0.26194432,0.20434119,1.228387636,0.725363232,0.715923919,0.123845554,0.070648439,1.070830265,3.817605211
0,2378.749515,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.004685739,0.00342482,0.013881751,0.004546505,0.025262011,0.018464075,0.074840059,0.024511367,0,0.753286205,0.753286205,0.003937245,0.003985478,0.126077276,0.126077276,,,,0.005386824,0,0.167042454,0.005452816,0.17249527,0.17249527,0.337546654,1.368170978,0.010486989,0.010615461,0.010615461,0.126077276,0.174615268,0.043380206,0.327516677,0.730902801
0,12140.97087,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,-0.073441599,-0.05809828,-0.09103593,-0.160577063,0.019700425,0.015584639,0.024420036,0.043074176,0.176145048,0.185664287,0.361809335,0.014013999,0.074403842,0.269489335,0.093344287,0.079559425,0.422400984,1.529928535,0.01771499,0.032046682,0.246606104,0.094053336,0.34065944,0.117995811,0.806732018,1.264092476,0.027238166,0.142976124,-0.199386399,0.093344287,0.070059514,0.026647611,1.763886675,0.791081364
0,4302.739806,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.015643077,0.014527893,0.046544302,0.021120127,0.061520576,0.057134818,0.183047896,0.08306054,0.549321398,0.138548175,0.687869573,0.035779704,0.419760153,0.89519321,0.345871812,0.065134372,0.764143095,1.629634698,0.03852621,0.401016413,0.511928046,0.451981602,0.963909648,0.372421476,0.336090049,1.076761572,0.105095504,1.199026662,-0.414491689,0.345871812,0.181077523,0.088657407,0.453763967,0.928710706
0,9085.469903,MEDIANA,POR MAYOR,VALLE,OTRAS,0.010315161,0.009199342,0.014656284,0.024707644,0.086320336,0.076982833,0.122648145,0.206760916,0.372327782,0,0.372327782,0.043068715,0.467261309,0.730338808,0.358011026,0.11567419,1.254972988,1.961547978,0.048292661,0.453179401,0.294987038,0.523936978,0.818924016,0.401435367,0.703804656,1.121293306,0.157624601,1.63677734,0.274117259,0.358011026,0.445961476,0.076982833,1.685805488,0.891827317
0,2053.953398,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.004603378,0.017795959,0.13310198,0.02054253,0.011948842,0.04619241,0.345488607,0.053321597,0.866298313,0,0.866298313,0.020038246,0.469660265,0.856068455,-0.010229858,0.023130885,0.542146115,0.988191299,0.005183402,0.116306176,0.099954311,0.121489578,0.221443888,-0.002646213,0.034585343,0.258675445,0.056243903,1.318255401,-1.113294627,-0.010229858,0,0.0766047,0.154336774,3.865848192
0,5253.149515,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.009287336,0.006984227,0.053117029,0.008041597,0.023985227,0.018037279,0.137178627,0.020768014,0.707036837,0.161475631,0.868512468,0.015680637,0.292288573,0.930303329,0.223266491,0.022177963,0.413399356,1.315777736,0.020851462,0.367821784,0.848405611,0.388673246,1.237078857,0.296890538,0.174846677,1.329758605,0.135227607,2.520655538,-3.576730682,0.223266491,0.082086633,0.026921325,0.151393948,0.75201619
0,3192.881553,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.09691482,0.157142618,0.53558516,0.222393744,0.123128265,0.199646432,0.680449823,0.282546634,0.706596393,0,0.706596393,0.224506397,0.621386863,0.989960829,0.283364435,0.317729327,0.879408484,1.401027288,0.138460191,0.24288278,0.227311215,0.38322892,0.610540135,0.174759804,0.180951279,0.61673161,0.753192722,2.074421161,-0.296127155,0.283364435,0,0.300473946,0.415235075,1.621450862
0,5991.161165,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.407922394,0.195286984,0.251449861,0.874329927,0.274726135,0.131521189,0.169345566,0.588840636,0.223352181,3.99E-06,0.22335617,0.203635111,0.413232884,0.989238091,0.76588591,0.911722059,1.850140356,4.429050507,0.425360258,0.429792414,1.203180155,0.863175539,2.066355694,1.599809717,1.622281244,2.088835551,0.72850241,1.464595646,0.665555628,0.76588591,0,0.200919407,3.477154143,0.478735628
0,2664.809709,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.178725417,-0.129530226,-0.172572825,-0.519331956,0.027588649,0.019994716,0.026638915,0.080165807,0.082589296,0.166827718,0.249417014,0.030820391,0.101607335,0.367221392,0.284632096,0.373176581,1.230272442,4.446355758,0.042525883,0.097671613,0.366493479,0.140197496,0.506690975,0.392734512,1.035652151,1.379796999,0.143217391,0.472152912,0.088373762,0.284632096,0.187056237,0.030846488,3.009349572,0.724744292
0,7022.726214,MEDIANA,POR MENOR,ATLANTICO,OTRAS,0.025801681,0.021559184,0.037928354,0.04995393,0.002012996,0.001682005,0.002959095,0.003897306,0.43158134,0,0.43158134,0.036463674,0.056643075,0.892644804,0.461063463,0.084488532,0.131245421,2.068311856,0.043639133,0.024150379,1.00051329,0.067789512,1.068302801,0.551793263,0.680274219,1.196783757,0.071892903,0.111679231,-0.739239834,0.461063463,0,0.006959438,1.317060323,0.835572838
0,17868.60777,MEDIANA,POR MENOR,VALLE,OTRAS,0.005973977,0.006747042,0.011290948,0.016765423,0.086444651,0.097631063,0.163382299,0.242599049,0.373389742,0.029048202,0.402437944,0.033120834,0.397488616,0.775970915,0.402581173,0.088703118,1.064540804,2.078179519,0.029325902,0.309170784,0.335116399,0.351945003,0.687061403,0.356454063,0.529094346,0.885421592,0.055954141,0.664642868,0.033840455,0.402581173,0.374811261,0.148847625,1.484855153,1.129405483
